"COPidName","pd_2019_P","DataPackCode","DataPackFilename","DataPackTabName","indicator","numeratorDenom","Modality","KeyPop","KnownNewStatus","NewExistingART","Indication","TBStatus","pregBF","VMMCTechnique","Age","AggregatedAge","AggregatedAgeFlag","Sex","HIVStatus","otherDisagg","IMPATT"
"PMTCT_STAT|N|TA|||New||||Pregnant||40-49|15+||Female|Positive|","fkbxmbBHvng.Z6bJbrEQUjl","pmtct_stat_4049_f_newpos_ta","DisaggTool","PMTCT","PMTCT_STAT","N","","","New","","","","Pregnant","","40-49","15+","","Female","Positive","",FALSE
"PMTCT_STAT|N|TA|||New||||Pregnant||50+|15+||Female|Negative|","fkbxmbBHvng.eX5GzLKIwqo","pmtct_stat_o50_f_newneg_ta","DisaggTool","PMTCT","PMTCT_STAT","N","","","New","","","","Pregnant","","50+","15+","","Female","Negative","",FALSE
"PMTCT_STAT|N|TA|||New||||Pregnant||50+|15+||Female|Positive|","fkbxmbBHvng.cZB63VqilJU","pmtct_stat_o50_f_newpos_ta","DisaggTool","PMTCT","PMTCT_STAT","N","","","New","","","","Pregnant","","50+","15+","","Female","Positive","",FALSE
"PMTCT_STAT|N|TA|||New||||Pregnant||Unknown Age|Unknown Age||Female|Negative|","fkbxmbBHvng.XSFhvrdvW0E","pmtct_stat_unk_f_newneg_ta","DisaggTool","PMTCT","PMTCT_STAT","N","","","New","","","","Pregnant","","Unknown Age","Unknown Age","","Female","Negative","",FALSE
"PMTCT_STAT|N|TA|||New||||Pregnant||Unknown Age|Unknown Age||Female|Positive|","fkbxmbBHvng.gTNPMeLIuzT","pmtct_stat_unk_f_newpos_ta","DisaggTool","PMTCT","PMTCT_STAT","N","","","New","","","","Pregnant","","Unknown Age","Unknown Age","","Female","Positive","",FALSE
"PP_PREV|N|DSD||||||||||||||","saFVHqpKP4e.HllvX50cXC0","D_pp_prev_fy19_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","","","","","","",FALSE
"PP_PREV|N|DSD|||||||||10-14|<15||Female||","olXGbRi31AQ.SDTXKbFgkdi","pp_prev_1014_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","10-14","<15","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||10-14|<15||Male||","olXGbRi31AQ.sOjYcpb51f4","pp_prev_1014_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","10-14","<15","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||15-19|15+||Female||","olXGbRi31AQ.lEaLOpGOOer","pp_prev_1519_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","15-19","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||15-19|15+||Male||","olXGbRi31AQ.rfvwmBxM173","pp_prev_1519_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","15-19","15+","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||20-24|15+||Female||","olXGbRi31AQ.TD470dZkqYB","pp_prev_2024_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","20-24","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||20-24|15+||Male||","olXGbRi31AQ.ucZlJGVOIB4","pp_prev_2024_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","20-24","15+","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||25-29|15+||Female||","olXGbRi31AQ.fD26cCFNoh6","pp_prev_2529_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","25-29","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||25-29|15+||Male||","olXGbRi31AQ.gZjd20U5Mlu","pp_prev_2529_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","25-29","15+","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||30-34|15+||Female||","olXGbRi31AQ.tyWQkgSivke","pp_prev_3034_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","30-34","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||30-34|15+||Male||","olXGbRi31AQ.Abdpfcd0QXq","pp_prev_3034_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","30-34","15+","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||35-39|15+||Female||","olXGbRi31AQ.vQ5i1F0cVce","pp_prev_3539_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","35-39","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||35-39|15+||Male||","olXGbRi31AQ.yaf5nQNKxxm","pp_prev_3539_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","35-39","15+","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||40-49|15+||Female||","olXGbRi31AQ.BA9uQPTMB1M","pp_prev_4049_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","40-49","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||40-49|15+||Male||","olXGbRi31AQ.J8e8o9qUCqo","pp_prev_4049_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","40-49","15+","","Male","","",FALSE
"PP_PREV|N|DSD|||||||||50+|15+||Female||","olXGbRi31AQ.VSNjZP2T21I","pp_prev_o50_f_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","50+","15+","","Female","","",FALSE
"PP_PREV|N|DSD|||||||||50+|15+||Male||","olXGbRi31AQ.jdpFXu3aOsw","pp_prev_o50_m_dsd","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","50+","15+","","Male","","",FALSE
"PP_PREV|N|TA||||||||||||||","gtqUQI2mpsp.HllvX50cXC0","D_pp_prev_fy19_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","","","","","","",FALSE
"PP_PREV|N|TA|||||||||10-14|<15||Female||","Mw08LCTVPtD.SDTXKbFgkdi","pp_prev_1014_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","10-14","<15","","Female","","",FALSE
"PP_PREV|N|TA|||||||||10-14|<15||Male||","Mw08LCTVPtD.sOjYcpb51f4","pp_prev_1014_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","10-14","<15","","Male","","",FALSE
"PP_PREV|N|TA|||||||||15-19|15+||Female||","Mw08LCTVPtD.lEaLOpGOOer","pp_prev_1519_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","15-19","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||15-19|15+||Male||","Mw08LCTVPtD.rfvwmBxM173","pp_prev_1519_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","15-19","15+","","Male","","",FALSE
"PP_PREV|N|TA|||||||||20-24|15+||Female||","Mw08LCTVPtD.TD470dZkqYB","pp_prev_2024_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","20-24","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||20-24|15+||Male||","Mw08LCTVPtD.ucZlJGVOIB4","pp_prev_2024_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","20-24","15+","","Male","","",FALSE
"PP_PREV|N|TA|||||||||25-29|15+||Female||","Mw08LCTVPtD.fD26cCFNoh6","pp_prev_2529_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","25-29","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||25-29|15+||Male||","Mw08LCTVPtD.gZjd20U5Mlu","pp_prev_2529_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","25-29","15+","","Male","","",FALSE
"PP_PREV|N|TA|||||||||30-34|15+||Female||","Mw08LCTVPtD.tyWQkgSivke","pp_prev_3034_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","30-34","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||30-34|15+||Male||","Mw08LCTVPtD.Abdpfcd0QXq","pp_prev_3034_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","30-34","15+","","Male","","",FALSE
"PP_PREV|N|TA|||||||||35-39|15+||Female||","Mw08LCTVPtD.vQ5i1F0cVce","pp_prev_3539_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","35-39","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||35-39|15+||Male||","Mw08LCTVPtD.yaf5nQNKxxm","pp_prev_3539_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","35-39","15+","","Male","","",FALSE
"PP_PREV|N|TA|||||||||40-49|15+||Female||","Mw08LCTVPtD.BA9uQPTMB1M","pp_prev_4049_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","40-49","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||40-49|15+||Male||","Mw08LCTVPtD.J8e8o9qUCqo","pp_prev_4049_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","40-49","15+","","Male","","",FALSE
"PP_PREV|N|TA|||||||||50+|15+||Female||","Mw08LCTVPtD.VSNjZP2T21I","pp_prev_o50_f_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","50+","15+","","Female","","",FALSE
"PP_PREV|N|TA|||||||||50+|15+||Male||","Mw08LCTVPtD.jdpFXu3aOsw","pp_prev_o50_m_ta","DisaggTool","PP_PREV","PP_PREV","N","","","","","","","","","50+","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD||||||||||||||","PENdXUonh0p.HllvX50cXC0","D_prep_new_fy19_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","","","","","","",FALSE
"PrEP_NEW|N|DSD|||||||||15-19|15+||Female||","ukYZ3c3dz19.rsDhJVueMlj","prep_new_1519_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","15-19","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||15-19|15+||Male||","ukYZ3c3dz19.ijirRiCapCK","prep_new_1519_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","15-19","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD|||||||||20-24|15+||Female||","ukYZ3c3dz19.Eb1wUeyQfm1","prep_new_2024_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","20-24","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||20-24|15+||Male||","ukYZ3c3dz19.twp0pnjjBhU","prep_new_2024_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","20-24","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD|||||||||25-29|15+||Female||","ukYZ3c3dz19.SOyl1KfM62E","prep_new_2529_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","25-29","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||25-29|15+||Male||","ukYZ3c3dz19.w3Ke7t08Ca6","prep_new_2529_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","25-29","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD|||||||||30-34|15+||Female||","ukYZ3c3dz19.WJs7WStaKb7","prep_new_3034_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","30-34","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||30-34|15+||Male||","ukYZ3c3dz19.dPRznpKPI5f","prep_new_3034_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","30-34","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD|||||||||35-39|15+||Female||","ukYZ3c3dz19.D6I9GaYrrcy","prep_new_3539_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","35-39","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||35-39|15+||Male||","ukYZ3c3dz19.UlVb0KF88sP","prep_new_3539_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","35-39","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD|||||||||40-49|15+||Female||","ukYZ3c3dz19.ngxcu4ikzmm","prep_new_4049_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","40-49","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||40-49|15+||Male||","ukYZ3c3dz19.lwaRLYm2Yc8","prep_new_4049_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","40-49","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD|||||||||50+|15+||Female||","ukYZ3c3dz19.kWUjVlYNfMC","prep_new_o50_f_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","50+","15+","","Female","","",FALSE
"PrEP_NEW|N|DSD|||||||||50+|15+||Male||","ukYZ3c3dz19.mpyFgAd2eTH","prep_new_o50_m_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","50+","15+","","Male","","",FALSE
"PrEP_NEW|N|DSD||FSW||||||||||Female||","P2o5IHFr4OI.bQfzRTksp0Y","prep_new_fsw_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","FSW","","","","","","","","","","Female","","",FALSE
"PrEP_NEW|N|DSD||MSM||||||||||Male||","P2o5IHFr4OI.PmA9jG2I2PY","prep_new_msm_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","MSM","","","","","","","","","","Male","","",FALSE
"PrEP_NEW|N|DSD||Other Key Populations||||||||||||","P2o5IHFr4OI.j8AfwCZj95X","prep_new_oth_kp_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","Other Key Populations","","","","","","","","","","","","",FALSE
"PrEP_NEW|N|DSD||TG||||||||||||","P2o5IHFr4OI.RbB7UEptrN6","prep_new_tg_dsd","DisaggTool","PrEP_NEW","PrEP_NEW","N","","TG","","","","","","","","","","","","",FALSE
"PrEP_NEW|N|TA||||||||||||||","Wj5Wb7EFpkq.HllvX50cXC0","D_prep_new_fy19_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","","","","","","",FALSE
"PrEP_NEW|N|TA|||||||||15-19|15+||Female||","BMnhRqbvdw7.rsDhJVueMlj","prep_new_1519_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","15-19","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||15-19|15+||Male||","BMnhRqbvdw7.ijirRiCapCK","prep_new_1519_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","15-19","15+","","Male","","",FALSE
"PrEP_NEW|N|TA|||||||||20-24|15+||Female||","BMnhRqbvdw7.Eb1wUeyQfm1","prep_new_2024_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","20-24","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||20-24|15+||Male||","BMnhRqbvdw7.twp0pnjjBhU","prep_new_2024_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","20-24","15+","","Male","","",FALSE
"PrEP_NEW|N|TA|||||||||25-29|15+||Female||","BMnhRqbvdw7.SOyl1KfM62E","prep_new_2529_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","25-29","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||25-29|15+||Male||","BMnhRqbvdw7.w3Ke7t08Ca6","prep_new_2529_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","25-29","15+","","Male","","",FALSE
"PrEP_NEW|N|TA|||||||||30-34|15+||Female||","BMnhRqbvdw7.WJs7WStaKb7","prep_new_3034_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","30-34","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||30-34|15+||Male||","BMnhRqbvdw7.dPRznpKPI5f","prep_new_3034_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","30-34","15+","","Male","","",FALSE
"PrEP_NEW|N|TA|||||||||35-39|15+||Female||","BMnhRqbvdw7.D6I9GaYrrcy","prep_new_3539_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","35-39","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||35-39|15+||Male||","BMnhRqbvdw7.UlVb0KF88sP","prep_new_3539_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","35-39","15+","","Male","","",FALSE
"PrEP_NEW|N|TA|||||||||40-49|15+||Female||","BMnhRqbvdw7.ngxcu4ikzmm","prep_new_4049_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","40-49","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||40-49|15+||Male||","BMnhRqbvdw7.lwaRLYm2Yc8","prep_new_4049_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","40-49","15+","","Male","","",FALSE
"PrEP_NEW|N|TA|||||||||50+|15+||Female||","BMnhRqbvdw7.kWUjVlYNfMC","prep_new_o50_f_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","50+","15+","","Female","","",FALSE
"PrEP_NEW|N|TA|||||||||50+|15+||Male||","BMnhRqbvdw7.mpyFgAd2eTH","prep_new_o50_m_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","","","","","","","","50+","15+","","Male","","",FALSE
"PrEP_NEW|N|TA||FSW||||||||||Female||","lDCjVENJ9y8.bQfzRTksp0Y","prep_new_fsw_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","FSW","","","","","","","","","","Female","","",FALSE
"PrEP_NEW|N|TA||MSM||||||||||Male||","lDCjVENJ9y8.PmA9jG2I2PY","prep_new_msm_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","MSM","","","","","","","","","","Male","","",FALSE
"PrEP_NEW|N|TA||Other Key Populations||||||||||||","lDCjVENJ9y8.j8AfwCZj95X","prep_new_oth_kp_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","Other Key Populations","","","","","","","","","","","","",FALSE
"PrEP_NEW|N|TA||TG||||||||||||","lDCjVENJ9y8.RbB7UEptrN6","prep_new_tg_ta","DisaggTool","PrEP_NEW","PrEP_NEW","N","","TG","","","","","","","","","","","","",FALSE
"TB_ART|N|DSD||||||TB Positive|||<15|<15|AgeAggregated|Female|Positive|","jacAJ7rUMrf.mdH8pnWvjf3","tb_art_u15_f_pos_dsd","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","<15","<15","AgeAggregated","Female","Positive","",FALSE
"TB_ART|N|DSD||||||TB Positive|||<15|<15|AgeAggregated|Male|Positive|","jacAJ7rUMrf.EinRX4vGJHS","tb_art_u15_m_pos_dsd","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","<15","<15","AgeAggregated","Male","Positive","",FALSE
"TB_ART|N|DSD||||||TB Positive|||||||Positive|","grcyFr1H0wU.LVcCRCAVjwj","tb_art_pos_dsd","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","","","","","Positive","",FALSE
"TB_ART|N|DSD||||||TB Positive|||15+|15+|AgeAggregated|Female|Positive|","jacAJ7rUMrf.M5tkYhf3wH0","tb_art_o15_f_pos_dsd","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","15+","15+","AgeAggregated","Female","Positive","",FALSE
"TB_ART|N|DSD||||||TB Positive|||15+|15+|AgeAggregated|Male|Positive|","jacAJ7rUMrf.rtt53W8KwRV","tb_art_o15_m_pos_dsd","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","15+","15+","AgeAggregated","Male","Positive","",FALSE
"TB_ART|N|TA||||||TB Positive|||<15|<15|AgeAggregated|Female|Positive|","P8Si94bxTDW.mdH8pnWvjf3","tb_art_u15_f_pos_ta","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","<15","<15","AgeAggregated","Female","Positive","",FALSE
"TB_ART|N|TA||||||TB Positive|||<15|<15|AgeAggregated|Male|Positive|","P8Si94bxTDW.EinRX4vGJHS","tb_art_u15_m_pos_ta","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","<15","<15","AgeAggregated","Male","Positive","",FALSE
"TB_ART|N|TA||||||TB Positive|||||||Positive|","BFGMTXLIqFV.LVcCRCAVjwj","tb_art_pos_ta","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","","","","","Positive","",FALSE
"TB_ART|N|TA||||||TB Positive|||15+|15+|AgeAggregated|Female|Positive|","P8Si94bxTDW.M5tkYhf3wH0","tb_art_o15_f_pos_ta","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","15+","15+","AgeAggregated","Female","Positive","",FALSE
"TB_ART|N|TA||||||TB Positive|||15+|15+|AgeAggregated|Male|Positive|","P8Si94bxTDW.rtt53W8KwRV","tb_art_o15_m_pos_ta","DisaggTool","TB_ART","TB_ART","N","","","","","","TB Positive","","","15+","15+","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|D|DSD|||||||||<15|<15|AgeAggregated|Female|Positive|","Daypht62tLB.mdH8pnWvjf3","tb_prev_D_u15_f_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","<15","<15","AgeAggregated","Female","Positive","",FALSE
"TB_PREV|D|DSD|||||||||<15|<15|AgeAggregated|Male|Positive|","Daypht62tLB.EinRX4vGJHS","tb_prev_D_u15_m_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","<15","<15","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|D|DSD|||||||||||||Positive|","yyur8HvhJhE.LVcCRCAVjwj","tb_prev_D_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","","","","","Positive","",FALSE
"TB_PREV|D|DSD|||||||||15+|15+|AgeAggregated|Female|Positive|","Daypht62tLB.M5tkYhf3wH0","tb_prev_D_o15_f_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","15+","15+","AgeAggregated","Female","Positive","",FALSE
"TB_PREV|D|DSD|||||||||15+|15+|AgeAggregated|Male|Positive|","Daypht62tLB.rtt53W8KwRV","tb_prev_D_o15_m_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","15+","15+","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|D|DSD||||Already|||||||||Positive|Alternative TPT Regimen","g5CbpnmKXia.raHUwj8Q9Hf","tb_prev_D_alt_tpt_life_already_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","Already","","","","","","","","","Positive","Alternative TPT Regimen",FALSE
"TB_PREV|D|DSD||||Already|||||||||Positive|IPT","g5CbpnmKXia.ujD0vlLsULk","tb_prev_D_ipt_life_already_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","Already","","","","","","","","","Positive","IPT",FALSE
"TB_PREV|D|DSD||||New|||||||||Positive|Alternative TPT Regimen","g5CbpnmKXia.Qq1kGcQENms","tb_prev_D_alt_tpt_life_new_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","New","","","","","","","","","Positive","Alternative TPT Regimen",FALSE
"TB_PREV|D|DSD||||New|||||||||Positive|IPT","g5CbpnmKXia.xTbmPjpd5sB","tb_prev_D_ipt_life_new_pos_dsd","DisaggTool","TB_PREV","TB_PREV","D","","","","New","","","","","","","","","Positive","IPT",FALSE
"TB_PREV|D|TA|||||||||<15|<15|AgeAggregated|Female|Positive|","IHJvZYdLOLe.mdH8pnWvjf3","tb_prev_D_u15_f_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","<15","<15","AgeAggregated","Female","Positive","",FALSE
"TB_PREV|D|TA|||||||||<15|<15|AgeAggregated|Male|Positive|","IHJvZYdLOLe.EinRX4vGJHS","tb_prev_D_u15_m_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","<15","<15","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|D|TA|||||||||||||Positive|","GyS4CZHBKNA.LVcCRCAVjwj","tb_prev_D_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","","","","","Positive","",FALSE
"TB_PREV|D|TA|||||||||15+|15+|AgeAggregated|Female|Positive|","IHJvZYdLOLe.M5tkYhf3wH0","tb_prev_D_o15_f_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","15+","15+","AgeAggregated","Female","Positive","",FALSE
"TB_PREV|D|TA|||||||||15+|15+|AgeAggregated|Male|Positive|","IHJvZYdLOLe.rtt53W8KwRV","tb_prev_D_o15_m_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","","","","","","15+","15+","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|D|TA||||Already|||||||||Positive|Alternative TPT Regimen","KRGdLumQzvb.raHUwj8Q9Hf","tb_prev_D_alt_tpt_life_already_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","Already","","","","","","","","","Positive","Alternative TPT Regimen",FALSE
"TB_PREV|D|TA||||Already|||||||||Positive|IPT","KRGdLumQzvb.ujD0vlLsULk","tb_prev_D_ipt_life_already_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","Already","","","","","","","","","Positive","IPT",FALSE
"TB_PREV|D|TA||||New|||||||||Positive|Alternative TPT Regimen","KRGdLumQzvb.Qq1kGcQENms","tb_prev_D_alt_tpt_life_new_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","New","","","","","","","","","Positive","Alternative TPT Regimen",FALSE
"TB_PREV|D|TA||||New|||||||||Positive|IPT","KRGdLumQzvb.xTbmPjpd5sB","tb_prev_D_ipt_life_new_pos_ta","DisaggTool","TB_PREV","TB_PREV","D","","","","New","","","","","","","","","Positive","IPT",FALSE
"TB_PREV|N|DSD|||||||||<15|<15|AgeAggregated|Female|Positive|","G7tZgaKDwtO.mdH8pnWvjf3","tb_prev_u15_f_pos_dsd","DisaggTool","TB_PREV","TB_PREV","N","","","","","","","","","<15","<15","AgeAggregated","Female","Positive","",FALSE
"TB_PREV|N|DSD|||||||||<15|<15|AgeAggregated|Male|Positive|","G7tZgaKDwtO.EinRX4vGJHS","tb_prev_u15_m_pos_dsd","DisaggTool","TB_PREV","TB_PREV","N","","","","","","","","","<15","<15","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|N|DSD|||||||||||||Positive|","gz08UEC7QlK.LVcCRCAVjwj","tb_prev_pos_dsd","DisaggTool","TB_PREV","TB_PREV","N","","","","","","","","","","","","","Positive","",FALSE
"TB_PREV|N|DSD|||||||||15+|15+|AgeAggregated|Female|Positive|","G7tZgaKDwtO.M5tkYhf3wH0","tb_prev_o15_f_pos_dsd","DisaggTool","TB_PREV","TB_PREV","N","","","","","","","","","15+","15+","AgeAggregated","Female","Positive","",FALSE
"TB_PREV|N|DSD|||||||||15+|15+|AgeAggregated|Male|Positive|","G7tZgaKDwtO.rtt53W8KwRV","tb_prev_o15_m_pos_dsd","DisaggTool","TB_PREV","TB_PREV","N","","","","","","","","","15+","15+","AgeAggregated","Male","Positive","",FALSE
"TB_PREV|N|DSD||||Already|||||||||Positive|Alternative TPT Regimen","SPHPecHdkT3.raHUwj8Q9Hf","tb_prev_alt_tpt_life_already_pos_dsd","DisaggTool","TB_PREV","TB_PREV","N","","","","Already","","","","","","","","","Positive","Alternative TPT Regimen",FALSE
